,Date,City,AQI,AQI_Bucket,Particulate_Matter_new,NO2_new,CO_new,SO2_new,O3_new,BTX_new
23012,2018-03-03,Mumbai,166.4635814889336,Moderate,0.0961674955513995,0.07882567382972652,0.01069336215232353,0.0749134756559709,0.1337941582939564,0.0
23013,2018-03-04,Mumbai,166.4635814889336,Moderate,0.0961674955513995,0.07882567382972652,0.00966952960582447,0.0749134756559709,0.1337941582939564,0.0
23014,2018-03-05,Mumbai,166.4635814889336,Moderate,0.0961674955513995,0.07882567382972652,0.00966952960582447,0.0749134756559709,0.1337941582939564,0.0
23015,2018-03-06,Mumbai,166.4635814889336,Moderate,0.0961674955513995,0.07882567382972652,0.010124566293157385,0.0749134756559709,0.1337941582939564,0.0
23016,2018-03-07,Mumbai,166.4635814889336,Moderate,0.0961674955513995,0.07882567382972652,0.009783288777657698,0.0749134756559709,0.1337941582939564,0.0
23017,2018-03-08,Mumbai,166.4635814889336,Moderate,0.0961674955513995,0.07882567382972652,0.009840168363574313,0.0749134756559709,0.1337941582939564,0.0
23018,2018-03-09,Mumbai,166.4635814889336,Moderate,0.0961674955513995,0.07882567382972652,0.010238325464990615,0.0749134756559709,0.1337941582939564,0.0
23019,2018-03-10,Mumbai,166.4635814889336,Moderate,0.0961674955513995,0.07882567382972652,0.009897047949490928,0.0749134756559709,0.1337941582939564,0.0
23020,2018-03-11,Mumbai,166.4635814889336,Moderate,0.0961674955513995,0.07882567382972652,0.010579602980490302,0.0749134756559709,0.1337941582939564,0.0
23021,2018-03-12,Mumbai,166.4635814889336,Moderate,0.0961674955513995,0.07882567382972652,0.009498890848074626,0.0749134756559709,0.1337941582939564,0.0
23022,2018-03-13,Mumbai,166.4635814889336,Moderate,0.0961674955513995,0.07882567382972652,0.007621864512826347,0.0749134756559709,0.1337941582939564,0.0
23023,2018-03-14,Mumbai,166.4635814889336,Moderate,0.0961674955513995,0.07882567382972652,0.00716682782549343,0.0749134756559709,0.5642169796678566,0.0
23024,2018-03-15,Mumbai,166.4635814889336,Moderate,0.0961674955513995,0.07882567382972652,0.007451225755076504,0.0749134756559709,0.1337941582939564,0.0
23025,2018-03-16,Mumbai,166.4635814889336,Moderate,0.0961674955513995,0.07882567382972652,0.008531937887492179,0.0749134756559709,0.012998603135185471,0.0
23026,2018-03-17,Mumbai,166.4635814889336,Moderate,0.0961674955513995,0.07882567382972652,0.00841817871565895,0.0749134756559709,0.1337941582939564,0.0
23027,2018-03-18,Mumbai,166.4635814889336,Moderate,0.0961674955513995,0.07882567382972652,0.007735623684659576,0.0749134756559709,0.1337941582939564,0.0
23028,2018-03-19,Mumbai,166.4635814889336,Moderate,0.0961674955513995,0.07882567382972652,0.007963142028326034,0.0749134756559709,0.1337941582939564,0.0
23029,2018-03-20,Mumbai,166.4635814889336,Moderate,0.0961674955513995,0.07882567382972652,0.008190660371992491,0.0749134756559709,0.1337941582939564,0.0
23030,2018-03-21,Mumbai,166.4635814889336,Moderate,0.0961674955513995,0.07882567382972652,0.008702576645242023,0.0749134756559709,0.1337941582939564,0.0
23031,2018-03-22,Mumbai,166.4635814889336,Moderate,0.0961674955513995,0.07882567382972652,0.010864000910073375,0.0749134756559709,0.1337941582939564,0.0
23032,2018-03-23,Mumbai,166.4635814889336,Moderate,0.0961674955513995,0.07882567382972652,0.009783288777657698,0.0749134756559709,0.1337941582939564,0.0
23033,2018-03-24,Mumbai,166.4635814889336,Moderate,0.0961674955513995,0.07882567382972652,0.00966952960582447,0.0749134756559709,0.1337941582939564,0.0
23034,2018-03-25,Mumbai,166.4635814889336,Moderate,0.0961674955513995,0.07882567382972652,0.009498890848074626,0.0749134756559709,0.1337941582939564,0.0
23035,2018-03-26,Mumbai,166.4635814889336,Moderate,0.0961674955513995,0.07882567382972652,0.00944201126215801,0.8478720660304359,0.1337941582939564,0.0
23036,2018-03-27,Mumbai,166.4635814889336,Moderate,0.0961674955513995,0.07882567382972652,0.005972356521244526,0.0749134756559709,0.1337941582939564,0.0
23037,2018-03-28,Mumbai,166.4635814889336,Moderate,0.0961674955513995,0.07882567382972652,0.007735623684659576,0.0749134756559709,0.1337941582939564,0.0
23038,2018-03-29,Mumbai,166.4635814889336,Moderate,0.0961674955513995,0.07882567382972652,0.006654911552243899,0.0749134756559709,0.1337941582939564,0.0
23039,2018-03-30,Mumbai,166.4635814889336,Moderate,0.0961674955513995,0.07882567382972652,0.006313634036744213,0.0749134756559709,0.1337941582939564,0.0
23040,2018-03-31,Mumbai,166.4635814889336,Moderate,0.0961674955513995,0.07882567382972652,0.006256754450827598,0.0749134756559709,0.1337941582939564,0.0
23041,2018-04-01,Mumbai,166.4635814889336,Moderate,0.0961674955513995,0.07882567382972652,0.007792503270576191,0.0749134756559709,0.11962595064410987,0.0
