,City,Date,AQI,AQI_Bucket,Particulate_Matter_new,NO2_new,CO_new,SO2_new,O3_new,BTX_new
50,Ahmedabad,2015-02-20,588.0,Severe,0.13419818665196806,0.09975151849806738,0.19248051874182356,0.5237038947639927,0.15897097625329812,0.07790570465924633
51,Ahmedabad,2015-02-21,1141.0,Severe,0.1862375751486892,0.12766427388183324,0.352369034753427,0.4377611555326283,0.13014123855346887,0.10031003119955835
52,Ahmedabad,2015-02-22,669.0,Severe,0.13559223869657774,0.13307564881281062,0.25851771799101303,0.32473562032499353,0.1348750582027006,0.04187253595944867
53,Ahmedabad,2015-02-23,1247.0,Severe,0.18542829399919666,0.15201546107123137,0.4419543825720949,0.45942739231364443,0.1446919137047959,0.26590484570166895
54,Ahmedabad,2015-02-24,411.0,Severe,0.12293612575225628,0.08834897846493649,0.07144075991126785,0.317410368841888,0.15051218376532668,0.0760980206107615
55,Ahmedabad,2015-02-25,292.0,Poor,0.08861738384506776,0.02882385422418553,0.012684147659405039,0.16894506061387668,0.26090330591339433,0.017583835744352464
56,Ahmedabad,2015-02-26,166.4635814889336,Moderate,0.0961674955513995,0.07882567382972652,0.012789933502563076,0.0749134756559709,0.1337941582939564,0.016490395280493782
57,Ahmedabad,2015-02-27,166.4635814889336,Moderate,0.0961674955513995,0.07882567382972652,0.012789933502563076,0.0749134756559709,0.1337941582939564,0.016490395280493782
58,Ahmedabad,2015-02-28,166.4635814889336,Moderate,0.0961674955513995,0.07882567382972652,0.012789933502563076,0.0749134756559709,0.1337941582939564,0.016490395280493782
59,Ahmedabad,2015-03-01,166.4635814889336,Moderate,0.09286219400337359,0.04638321369409166,0.020362891758148,0.14665978849625996,0.11822908582958247,0.0061242144430486145
60,Ahmedabad,2015-03-02,189.0,Moderate,0.0926846742673559,0.05024848150193263,0.05158978442636938,0.152024761413464,0.13479745460189352,0.0030894963737740774
61,Ahmedabad,2015-03-03,408.0,Severe,0.10889640310073795,0.07923799006073992,0.07388658210568227,0.2047975238586536,0.14919292255160638,0.007318381481138595
62,Ahmedabad,2015-03-04,383.0,Very Poor,0.10996674268555061,0.08108779679734952,0.10357772595415506,0.32365230848594273,0.18151482228775415,0.01019972029781442
63,Ahmedabad,2015-03-05,780.0,Severe,0.15128185065931946,0.11667586968525678,0.27552471418008073,0.40624193964405464,0.23040509079621294,0.026085428602681128
64,Ahmedabad,2015-03-06,166.4635814889336,Moderate,0.0961674955513995,0.07882567382972652,0.012789933502563076,0.0749134756559709,0.1337941582939564,0.016490395280493782
65,Ahmedabad,2015-03-07,166.4635814889336,Moderate,0.11600763487885916,0.044422970734400886,0.014219896479153631,0.15104462213051326,0.27118578302033214,0.02619498521168021
66,Ahmedabad,2015-03-08,190.0,Moderate,0.09831309413285858,0.04643843180563224,0.019964734656731698,0.1561516636574671,0.2217522893062238,0.01379317707298427
67,Ahmedabad,2015-03-09,233.0,Poor,0.12350001197254781,0.06642738818332412,0.023491268983561797,0.25968532370389474,0.19587148843706348,0.02010363775133132
68,Ahmedabad,2015-03-10,297.0,Poor,0.11666550213586598,0.07062396466040861,0.03065809680905523,0.20036110394635026,0.23343163122768895,0.023543715273902453
69,Ahmedabad,2015-03-11,330.0,Very Poor,0.12281603887200898,0.07987299834345665,0.02337750981172857,0.27954604075315964,0.20797765016296754,0.035058114879705844
70,Ahmedabad,2015-03-12,252.0,Poor,0.11630002032641774,0.07537272225289894,0.024344462772311018,0.3625483621356719,0.15869936365047335,0.029251614602754564
71,Ahmedabad,2015-03-13,244.0,Poor,0.11177326705796614,0.05955273329652125,0.020874808031397532,0.33211245808614903,0.17724662424336488,0.025066552138989676
72,Ahmedabad,2015-03-14,234.0,Poor,0.10476645865397298,0.06907785753727223,0.03651669415846653,0.3483105493938612,0.13553468880956074,0.03593456775169849
73,Ahmedabad,2015-03-15,219.0,Poor,0.08680041713523944,0.03906681391496411,0.017632671634150502,0.2492648955377869,0.14721403073102593,0.018372643329145844
74,Ahmedabad,2015-03-16,118.0,Moderate,0.07701072581073336,0.039011595803423525,0.015471247369319152,0.2249677585762187,0.21251746081018158,0.015118812041873146
75,Ahmedabad,2015-03-17,231.0,Poor,0.08720766829433889,0.08235781336278299,0.030373698879472156,0.3054939386123291,0.17627657923327641,0.024343478519595743
76,Ahmedabad,2015-03-18,286.0,Poor,0.09107133313707727,0.08136388735505246,0.14424662988453443,0.3008511735878256,0.20510631693310566,0.0506041976966754
77,Ahmedabad,2015-03-19,883.0,Severe,0.11580400929930944,0.102263942573164,0.2630112052784256,0.2765540366262574,0.17709141704175071,0.11936192550449849
78,Ahmedabad,2015-03-20,720.0,Severe,0.11008160839709148,0.10082827167310879,0.12593140321938456,0.31622388444673716,0.18143721868694707,0.08480777102618842
79,Ahmedabad,2015-03-21,570.0,Severe,0.11937006752578286,0.11949199337382663,0.12655707866446733,0.3426876450864069,0.19618190284029177,0.09175366003673013
80,Ahmedabad,2015-03-22,589.0,Severe,0.1176470818526698,0.10858641634456104,0.14436038905636767,0.39097240134124317,0.18108800248331522,0.07807003957274494
81,Ahmedabad,2015-03-23,818.0,Severe,0.12922241287476577,0.11325234676974048,0.25942779136567884,0.3392313644570543,0.16129908427751047,0.13364810731797863
82,Ahmedabad,2015-03-24,737.0,Severe,0.13590028765025552,0.08597459966869132,0.15528126955235766,0.26293525922104716,0.13724196802731647,0.11124378077766661
83,Ahmedabad,2015-03-25,585.0,Severe,0.14713624270643527,0.09516841524019878,0.13554405323929242,0.3317513541397987,0.1698742821666925,0.11137524870846552
84,Ahmedabad,2015-03-26,616.0,Severe,0.14806561073617508,0.1195196024295969,0.10198509754848985,0.41114263605880824,0.20731801955610737,0.11090415528976946
85,Ahmedabad,2015-03-27,437.0,Severe,0.13789999526480795,0.09886802871341802,0.0364029349866333,0.24183647149858137,0.06957162812354492,0.06771694002233182
86,Ahmedabad,2015-03-28,321.0,Very Poor,0.14357540564866828,0.07697404748757593,0.03333143734713612,0.7343306680423007,0.1495033369548347,0.04134666423625307
87,Ahmedabad,2015-03-29,372.0,Very Poor,0.18508891803328043,0.0601601325234677,0.02838291337239065,0.49662109878772237,0.15427595840446998,0.027290551301671018
88,Ahmedabad,2015-03-30,339.0,Very Poor,0.13058513790713702,0.04964108227498619,0.022069279335646435,0.2957441320608718,0.15384913860003102,0.02031179530842957
89,Ahmedabad,2015-03-31,339.0,Very Poor,0.13054858972619218,0.05519050248481502,0.03708549001763267,0.2660304359040495,0.22900822598168555,0.036569996083893164
90,Ahmedabad,2015-04-01,324.0,Very Poor,0.11109451512613372,0.05538376587520707,0.02161424264831352,0.32194996131029147,0.18081638988049045,0.024792660616491977
91,Ahmedabad,2015-04-02,222.0,Poor,0.10151367054988376,0.05207067918277195,0.029804903020306014,0.5182873355687386,0.10526928449480054,0.02504464081718986
92,Ahmedabad,2015-04-03,169.0,Moderate,0.088659153194719,0.03812810601877416,0.023718787327228257,0.20815063193190608,0.08439391587769672,0.012960546844591254
93,Ahmedabad,2015-04-04,220.0,Poor,0.09390120657594785,0.04276642738818333,0.03202320687105398,0.1970595821511478,0.018275647990066736,0.01544748186887039
94,Ahmedabad,2015-04-05,166.4635814889336,Moderate,0.14279745151141418,0.04607951408061844,0.022296797679312894,0.13572349754965177,0.14395467949712865,0.017123697986556323
95,Ahmedabad,2015-04-06,303.0,Very Poor,0.12410566754249058,0.05756488128106018,0.024060064842727946,0.18328604591178746,0.13832841843861554,0.02583344840198324
96,Ahmedabad,2015-04-07,314.0,Very Poor,0.1333314726467051,0.07029265599116509,0.03213696604288721,0.4509672427134382,0.11547415800093122,0.04277090015324113
97,Ahmedabad,2015-04-08,378.0,Very Poor,0.13632320231547418,0.08470458310325787,0.08998350492008418,0.34242971369615677,0.10604532050287131,0.08160871804341525
98,Ahmedabad,2015-04-09,415.0,Severe,0.10534600838038376,0.0736885698509111,0.018770263352482792,0.3051328346659788,0.13922085984789695,0.04475387477612449
99,Ahmedabad,2015-04-10,166.4635814889336,Moderate,0.1312273416580246,0.0725013804527885,0.03355895569080257,0.17807583182873354,0.027122458482073567,0.0
100,Ahmedabad,2015-04-11,126.0,Moderate,0.09283086699113517,0.038707896189950304,0.020021614242648315,0.04163012638638122,0.07577991618811111,1.0955660899908076e-05
101,Ahmedabad,2015-04-12,175.0,Moderate,0.08153225791047856,0.05397570403092214,0.03003242136397247,0.09104978075831827,0.12141083346267265,0.0
102,Ahmedabad,2015-04-13,226.0,Poor,0.11935440401966364,0.06212037548315848,0.02212615892156305,0.08166107815321123,0.12113922085984788,0.0
103,Ahmedabad,2015-04-14,244.0,Poor,0.0914263726091127,0.05991165102153506,0.03264888231613674,0.13355687387155013,0.17037870557193854,0.019731145280734448
104,Ahmedabad,2015-04-15,315.0,Very Poor,0.11074469682280469,0.07239094422970735,0.10244013423582277,0.07005416559195253,0.1615318950799317,0.027684955094067713
105,Ahmedabad,2015-04-16,678.0,Severe,0.13472552469131477,0.10179458862506904,0.17518912462317274,0.21176167139540883,0.14608877851932328,0.03155230339173526
106,Ahmedabad,2015-04-17,774.0,Severe,0.11664983862974676,0.12802319160684705,0.11324725555997953,0.16275470724787203,0.18811112835635574,0.019303874505638027
107,Ahmedabad,2015-04-18,285.0,Poor,0.11811176586753967,0.05593594699061292,0.024458221944144244,0.24034046943513024,0.1215660406642868,0.00683633240154264
108,Ahmedabad,2015-04-19,321.0,Very Poor,0.12675802124534344,0.05568746548868028,0.039758830555713554,0.4103688418880577,0.11136116715815612,0.0072307361939393305
109,Ahmedabad,2015-04-20,358.0,Very Poor,0.09813557439684087,0.05883489784649365,0.09515954723849611,0.25834408047459373,0.11011950954524288,0.03397350445061494
110,Ahmedabad,2015-04-21,357.0,Very Poor,0.1120499889994055,0.049558255107675316,0.03583413912746715,0.07139540882125353,0.13250814837808472,0.008841218346225818
111,Ahmedabad,2015-04-22,189.0,Moderate,0.09404217813102073,0.036637217007178355,0.019566577555315396,0.12783079700799585,0.16921465155983237,0.0013475462906886934
112,Ahmedabad,2015-04-23,166.4635814889336,Moderate,0.10026059006034699,0.03942573163997791,0.019054661282065868,0.3922620582924941,0.23552692844948003,0.002497890685179041
113,Ahmedabad,2015-04-24,214.0,Poor,0.10318966570463922,0.051380452788514636,0.03242136397247028,0.33752901728140305,0.08842930311966474,0.003944037923966907
114,Ahmedabad,2015-04-25,253.0,Poor,0.11487986243827607,0.05469353948094975,0.02588021159205961,0.4405984008253804,0.08602359149464534,0.004174106802864977
115,Ahmedabad,2015-04-26,239.0,Poor,0.11707797446367182,0.042932081722805084,0.030089300949889083,0.3835955635800877,0.03922862020797764,0.003461988844370952
116,Ahmedabad,2015-04-27,166.4635814889336,Moderate,0.1450843234048188,0.040750966316951964,0.01768955122006712,0.6104720144441578,0.23172435200993324,0.0027936935294765593
117,Ahmedabad,2015-04-28,166.4635814889336,Moderate,0.11450915946012143,0.03514632799558255,0.022069279335646435,0.2163012638638122,0.10429923948471208,0.007866164526133998
118,Ahmedabad,2015-04-29,300.0,Poor,0.13322182810387065,0.04607951408061844,0.028724190887890334,0.4009801392829506,0.1054244916964147,0.003177141660973342
119,Ahmedabad,2015-04-30,317.0,Very Poor,0.12832437185726442,0.04099944781888459,0.03236448438655367,0.40371421201960267,0.07240415955300325,0.0016871717785858437
120,Ahmedabad,2015-05-01,240.0,Poor,0.11141300641722432,0.043870789618995036,0.026562766623058984,0.2032499355171524,0.04586372807698277,0.0034181662007713195
121,Ahmedabad,2015-05-02,344.0,Very Poor,0.12713916656091087,0.06604086140254004,0.0892440703031682,0.4806293525922104,0.14240260748098713,0.011240508083305685
122,Ahmedabad,2015-05-03,503.0,Severe,0.1163731166883074,0.0635284373274434,0.07462601672259825,0.34015991746195506,0.31658388949247235,0.010966616560807984
123,Ahmedabad,2015-05-04,308.0,Very Poor,0.10601431797480336,0.028961899503036997,0.015300608611569308,0.2585504255867939,0.35127269905323605,0.014702496927676638
124,Ahmedabad,2015-05-05,227.0,Poor,0.1048030068349178,0.00019326339039204863,0.015528126955235765,0.17565127676038175,0.2699053236070153,0.010188764636914512
125,Ahmedabad,2015-05-06,120.0,Moderate,0.09494544031722849,0.012617338487023745,0.01786018997781696,0.1148310549393861,0.12513580630141238,0.006628174844444386
126,Ahmedabad,2015-05-07,158.0,Moderate,0.08759403477861273,0.05648812810601877,0.03549286161196746,0.07990714469950992,0.1219540586683222,0.0014132802560881418
127,Ahmedabad,2015-05-08,177.0,Moderate,0.08117199726973674,0.05320265046935395,0.04550366873329162,0.10379159143667782,0.09968182523669096,0.00227877746718088
128,Ahmedabad,2015-05-09,201.0,Poor,0.09286219400337359,0.04917172832689122,0.05653830840111484,0.2046943513025535,0.10045786124476173,0.0038235256540679187
129,Ahmedabad,2015-05-10,211.0,Poor,0.09146292079005752,0.04757040309221424,0.06074739775894431,0.2820737683776115,0.0732577991618811,0.0015228368650872224
130,Ahmedabad,2015-05-11,221.0,Poor,0.09305537724551051,0.04605190502484815,0.06507024628860701,0.22001547588341497,0.07058047493403692,0.0028484718339760995
131,Ahmedabad,2015-05-12,233.0,Poor,0.09509163304100778,0.04436775262286029,0.06996189067743587,0.14418364714985812,0.0866832221015055,0.0025088463460789493
132,Ahmedabad,2015-05-13,481.0,Severe,0.11364244545485849,0.05215350635008282,0.11614811444172687,0.16450864070157334,0.0885845103212789,0.03546347433300245
133,Ahmedabad,2015-05-14,352.0,Very Poor,0.11184636341985578,0.08285477636664826,0.03020306012172231,0.1859169460923394,0.06305292565575042,0.05407714220194626
134,Ahmedabad,2015-05-15,327.0,Very Poor,0.1284444587375117,0.0781888459414688,0.08122404868892553,0.3617229816868712,0.0985177712245848,0.07237309590479275
135,Ahmedabad,2015-05-16,577.0,Severe,0.1286063149674102,0.07945886250690226,0.12075536090097264,0.09104978075831827,0.13351699518857674,0.12907959672271696
136,Ahmedabad,2015-05-17,411.0,Severe,0.11345970455013438,0.051849806736609605,0.04300096695296058,0.1998968274438999,0.15062858916653732,0.026731812595775704
137,Ahmedabad,2015-05-18,212.0,Poor,0.12900312378909684,0.0480949751518498,0.04061202434446277,0.2685581635285014,0.11268042837187645,0.022294769931312935
138,Ahmedabad,2015-05-19,280.0,Poor,0.08874791306272783,0.04376035339591386,0.045788066662874695,0.1868454990972401,0.08369548347043301,0.02328077941230466
139,Ahmedabad,2015-05-20,162.0,Moderate,0.08287931943673059,0.050110436223081166,0.05938228769694556,0.08764508640701571,0.09890578922862019,0.0
140,Ahmedabad,2015-05-21,166.4635814889336,Moderate,0.08710846608891723,0.04110988404196577,0.05380808827711735,0.1581635285014186,0.05005432252056495,0.0040974171765656205
141,Ahmedabad,2015-05-22,569.0,Severe,0.1046463717737257,0.047404748757592485,0.061941869063193225,0.21207118906370903,0.13813440943659785,0.05550137811893431
142,Ahmedabad,2015-05-23,128.0,Moderate,0.08125031480033279,0.04491993373826615,0.012399749729821968,0.13613618777405206,0.04834704330280925,0.01789059424954989
143,Ahmedabad,2015-05-24,129.0,Moderate,0.08543247093416179,0.04461623412479293,0.0168363574313179,0.2164044364199123,0.04163433183299705,0.017320899882754665
144,Ahmedabad,2015-05-25,152.0,Moderate,0.09799982401047438,0.04268360022087245,0.023434389397645184,0.12205313386639152,0.062082880645661954,0.01743045649175375
145,Ahmedabad,2015-05-26,176.0,Moderate,0.08896720214839678,0.03981225842076201,0.024060064842727946,0.0745421717823059,0.1770526152413472,0.01349737422868675
146,Ahmedabad,2015-05-27,167.0,Moderate,0.08470150731526532,0.03787962451684153,0.02423070360047779,0.06623678101624966,0.2787521340990221,0.012949591183691347
147,Ahmedabad,2015-05-28,106.0,Moderate,0.0927264436170071,0.0458310325786858,0.029975541778055854,0.07686355429455764,0.15978581406177245,0.020541864187327643
148,Ahmedabad,2015-05-29,231.0,Poor,0.08806393996218902,0.049309773605742686,0.07798191229167852,0.07903017797265927,0.04993791711935434,0.03950611320506853
149,Ahmedabad,2015-05-30,327.0,Very Poor,0.10160765158659901,0.04723909442297074,0.037938683806381886,0.2414753675522311,0.06464379947229551,0.021549784990119187
150,Ahmedabad,2015-05-31,174.0,Moderate,0.09101912145001326,0.04268360022087245,0.031852568113304135,0.2149600206345112,0.09894459102902374,0.013168704401689508
151,Ahmedabad,2015-06-01,185.0,Moderate,0.10126827562068282,0.04268360022087245,0.039929469313463396,0.3712148568480783,0.03705571938537948,0.01463676296227719
152,Ahmedabad,2015-06-02,179.0,Moderate,0.08459708394113727,0.03514632799558255,0.04123769978954553,0.09610523600722207,0.024483936054632935,0.011481532623103665
153,Ahmedabad,2015-06-03,211.0,Poor,0.11513569970488984,0.038348978464936505,0.03617541664296684,0.03997936548877998,0.059211547415800085,0.0032866982699724227
154,Ahmedabad,2015-06-04,192.0,Moderate,0.07407642899773473,0.05168415240198785,0.03418463113588533,0.19623420170234715,0.14942573335402762,0.0
155,Ahmedabad,2015-06-05,310.0,Very Poor,0.1063902421216644,0.04933738266151297,0.045788066662874695,0.12293010059324218,0.18706347974546017,0.0
156,Ahmedabad,2015-06-06,223.0,Poor,0.10773208247921003,0.05474875759249034,0.037483647119048974,0.24782047975238583,0.17371566040664285,0.0
157,Ahmedabad,2015-06-07,192.0,Moderate,0.10308002116180473,0.044340143567090005,0.039019395938797566,0.20551973175135413,0.12664907651715038,0.0
158,Ahmedabad,2015-06-08,191.0,Moderate,0.08431514083099148,0.04561016013252347,0.04413855867129287,0.05096724271343822,0.03127425112525221,0.0
159,Ahmedabad,2015-06-09,184.0,Moderate,0.08084828480993973,0.032054113749309776,0.042147773164211366,0.01609491875161207,0.025919602669563866,0.010046341045215706
160,Ahmedabad,2015-06-10,220.0,Poor,0.08470672848397172,0.04301490889011596,0.048688925544622036,0.003868970853752901,0.014783485953748253,0.016904584768558162
161,Ahmedabad,2015-06-11,215.0,Poor,0.08025829274611618,0.03177802319160685,0.04669814003754053,0.002630900180551973,0.02002172900822598,0.014373827100679396
162,Ahmedabad,2015-06-12,226.0,Poor,0.08370426409234231,0.03677526228602982,0.046982537967123594,0.005210214083053907,0.029295359304671732,0.013015325149090793
163,Ahmedabad,2015-06-13,251.0,Poor,0.08470150731526532,0.04113749309773606,0.054775041237699794,0.004126902244003095,0.011368927518236845,0.012555187391294654
164,Ahmedabad,2015-06-14,216.0,Poor,0.08082217896640771,0.05124240750966317,0.04931460098970479,0.005364972917204024,0.01792643178643489,0.009542380643819934
165,Ahmedabad,2015-06-15,237.0,Poor,0.0846597379656141,0.056709000552181116,0.05318241283203458,0.0037657982976528237,0.017422008381188885,0.011864980754600447
166,Ahmedabad,2015-06-16,198.0,Moderate,0.0806394380616836,0.04486471562672557,0.0485751663727888,0.004436419912303327,0.017810026385224272,0.011985493024499437
167,Ahmedabad,2015-06-17,195.0,Moderate,0.07785133397246427,0.03961899503036996,0.04283032819521074,0.011142636058808357,0.04718298929070308,0.011492488284003573
168,Ahmedabad,2015-06-18,187.0,Moderate,0.07908875095588185,0.037272225289895086,0.04317160571071042,0.021150374000515865,0.04737699829272078,0.009290400443122048
169,Ahmedabad,2015-06-19,181.0,Moderate,0.07795053617788593,0.038376587520706794,0.041749616062795064,0.02078927005416559,0.04594133167778985,0.014045157273682156
170,Ahmedabad,2015-06-20,179.0,Moderate,0.07623799284218569,0.03221976808393153,0.042944087367043964,0.020634511220015472,0.04900667390966941,0.010144941993314878
171,Ahmedabad,2015-06-21,188.0,Moderate,0.07163292204313801,0.029265599116510214,0.04066890393037939,0.028939901986071704,0.049239484712090636,0.007395071107437951
172,Ahmedabad,2015-06-22,190.0,Moderate,0.07456199768743024,0.03053561568194368,0.04544678914737501,0.02109878772246582,0.04097470122613689,0.009892961792616993
